Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
4.7194	0	0	450	FullDelay	0.2194	219400	1	4
4.72798	0	0	461	LastDelay	0.117984	117984	1	4
4.72798	0	0	461	FullDelay	0.117984	117984	1	4
4.73698	0	0	451	LastDelay	0.226976	226976	1	4
4.73698	0	0	451	FullDelay	0.226976	226976	1	4
4.74892	0	0	472	LastDelay	0.02892	28920	1	1
4.74892	0	0	472	FullDelay	0.02892	28920	1	1
4.7494	0	0	453	LastDelay	0.2194	219400	1	4
4.7494	0	0	453	FullDelay	0.2194	219400	1	4
4.75839	0	0	470	LastDelay	0.058392	58392	1	2
4.75839	0	0	470	FullDelay	0.058392	58392	1	2
4.77568	0	0	466	LastDelay	0.11568	115680	1	4
4.77568	0	0	466	FullDelay	0.11568	115680	1	4
4.7994	0	0	458	LastDelay	0.2194	219400	1	4
4.7994	0	0	458	FullDelay	0.2194	219400	1	4
4.80798	0	0	457	LastDelay	0.237984	237984	1	4
4.80798	0	0	457	FullDelay	0.237984	237984	1	4
4.82568	0	0	471	LastDelay	0.11568	115680	1	4
4.82568	0	0	471	FullDelay	0.11568	115680	1	4
4.83892	0	0	481	LastDelay	0.02892	28920	1	1
4.83892	0	0	481	FullDelay	0.02892	28920	1	1
4.84407	0	0	460	LastDelay	0.244072	244072	1	4
4.84407	0	0	460	FullDelay	0.244072	244072	1	4
4.86549	0	0	464	LastDelay	0.225488	225488	1	4
4.86549	0	0	464	FullDelay	0.225488	225488	1	4
4.87556	0	0	465	LastDelay	0.22556	225560	1	4
4.87556	0	0	465	FullDelay	0.22556	225560	1	4
4.89177	0	0	467	LastDelay	0.221768	221768	1	4
4.89177	0	0	467	FullDelay	0.221768	221768	1	4
4.90035	0	0	484	LastDelay	0.060352	60352	1	2
4.90035	0	0	484	FullDelay	0.060352	60352	1	2
4.90568	0	0	479	LastDelay	0.11568	115680	1	4
4.90568	0	0	479	FullDelay	0.11568	115680	1	4
4.90934	0	0	485	LastDelay	0.059344	59344	1	2
4.90934	0	0	485	FullDelay	0.059344	59344	1	2
4.91793	0	0	469	LastDelay	0.227928	227928	1	4
4.91793	0	0	469	FullDelay	0.227928	227928	1	4
4.92285	0	0	480	LastDelay	0.122848	122848	1	4
4.92285	0	0	480	FullDelay	0.122848	122848	1	4
4.94784	0	0	489	LastDelay	0.05784	57840	1	2
4.94784	0	0	489	FullDelay	0.05784	57840	1	2
4.95784	0	0	490	LastDelay	0.05784	57840	1	2
4.95784	0	0	490	FullDelay	0.05784	57840	1	2
4.96642	0	0	475	LastDelay	0.216424	216424	1	4
4.96642	0	0	475	FullDelay	0.216424	216424	1	4
4.97542	0	0	491	LastDelay	0.065416	65416	1	2
4.97542	0	0	491	FullDelay	0.065416	65416	1	2
4.97892	0	0	495	LastDelay	0.02892	28920	1	1
4.97892	0	0	495	FullDelay	0.02892	28920	1	1
4.984	0	0	473	LastDelay	0.254	254000	1	4
4.984	0	0	473	FullDelay	0.254	254000	1	4
4.98892	0	0	496	LastDelay	0.02892	28920	1	1
4.98892	0	0	496	FullDelay	0.02892	28920	1	1
4.99258	0	0	474	LastDelay	0.252584	252584	1	4
4.99258	0	0	474	FullDelay	0.252584	252584	1	4
5.00158	0	0	476	LastDelay	0.241576	241576	1	4
5.00158	0	0	476	FullDelay	0.241576	241576	1	4
5.01016	0	0	477	LastDelay	0.24016	240160	1	4
5.01016	0	0	477	FullDelay	0.24016	240160	1	4
5.01915	0	0	478	LastDelay	0.239152	239152	1	4
5.01915	0	0	478	FullDelay	0.239152	239152	1	4
5.03568	0	0	492	LastDelay	0.11568	115680	1	4
5.03568	0	0	492	FullDelay	0.11568	115680	1	4
5.06393	0	0	483	LastDelay	0.233928	233928	1	4
5.06393	0	0	483	FullDelay	0.233928	233928	1	4
5.08251	0	0	482	LastDelay	0.262512	262512	1	4
5.08251	0	0	482	FullDelay	0.262512	262512	1	4
5.08892	0	0	506	LastDelay	0.02892	28920	1	1
5.08892	0	0	506	FullDelay	0.02892	28920	1	1
5.09501	0	0	487	LastDelay	0.225008	225008	1	4
5.09501	0	0	487	FullDelay	0.225008	225008	1	4
5.10359	0	0	504	LastDelay	0.063592	63592	1	2
5.10359	0	0	504	FullDelay	0.063592	63592	1	2
5.11258	0	0	505	LastDelay	0.062584	62584	1	2
5.11258	0	0	505	FullDelay	0.062584	62584	1	2
5.11568	0	0	500	LastDelay	0.11568	115680	1	4
5.11568	0	0	500	FullDelay	0.11568	115680	1	4
5.12158	0	0	486	LastDelay	0.261576	261576	1	4
